loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,Subject,Trial
3,3,3,3,0,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,1,181
4,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,4,1,182
5,5,0,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,0,5,5,1,183
6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,1,184
0,3,3,0,0,0,3,0,3,3,0,0,3,3,0,2,3,0,0,3,3,3,3,0,0,3,0,3,3,0,3,0,3,3,0,3,1,185
0,0,3,0,0,0,0,3,0,2,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,1,186
0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,187
0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,4,0,4,0,0,2,0,4,1,188
3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,189
0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,6,6,0,6,0,0,2,0,6,0,0,1,190
5,0,0,0,0,0,5,5,0,5,0,0,0,0,0,2,0,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0,0,5,0,0,1,191
3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,2,1,192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,193
0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,194
0,0,0,0,3,3,3,3,3,0,0,3,0,3,3,3,3,3,0,0,0,0,3,3,3,0,3,2,3,3,3,0,0,0,0,3,1,195
0,0,4,0,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,4,4,0,1,196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,197
0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,2,3,0,0,0,1,198
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,199
4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,200
1,0,4,0,4,4,4,0,4,0,4,0,4,0,4,4,0,4,4,0,0,0,4,0,4,4,0,4,4,4,4,0,0,0,0,4,1,201
4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,4,4,4,4,4,4,4,4,0,1,202
0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,1,203
0,2,0,0,4,4,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,4,1,204
4,4,4,4,0,0,0,0,4,0,0,0,4,0,0,4,4,4,0,2,0,4,0,4,4,4,0,4,0,4,4,0,0,4,4,4,1,205
5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,1,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,1,206
3,3,3,0,0,0,3,2,3,0,0,3,3,0,0,3,3,0,3,3,0,3,0,0,0,3,3,3,0,3,3,0,0,3,3,0,1,207
3,3,0,3,0,0,3,1,0,3,3,3,0,0,0,3,3,3,3,0,3,3,0,3,0,0,0,3,3,3,0,0,3,0,0,3,1,208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,209
0,0,0,0,0,0,3,3,0,0,0,0,0,1,3,0,0,3,0,0,0,0,3,0,3,0,0,3,3,0,0,3,0,0,0,0,1,210
0,4,0,4,0,2,4,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,1,211
3,0,0,3,3,3,3,3,0,1,0,3,3,3,3,0,3,0,3,0,0,0,3,3,0,3,0,0,0,3,0,3,0,3,0,3,1,212
0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,5,0,0,0,0,1,213
0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,0,1,214
0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215
0,0,0,0,2,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,216
0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,217
6,0,0,0,0,6,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,6,6,0,1,218
0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,0,1,219
3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,1,220
0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,2,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,3,1,221
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223
4,0,4,4,0,0,4,4,0,0,4,4,4,0,0,0,4,4,4,0,0,4,1,4,0,0,4,0,0,4,4,0,4,4,4,0,1,224
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,1,225
0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,2,0,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,1,226
0,0,0,6,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,1,227
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,229
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,231
5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,0,5,5,1,232
0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,1,0,0,0,3,0,3,3,0,3,0,0,0,0,1,233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,234
4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,0,4,4,4,4,4,4,0,4,4,4,0,1,235
5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,1,0,5,5,1,236
0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,3,3,0,3,0,0,0,0,3,3,0,0,0,0,1,237
4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,1,238
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,239
5,5,0,2,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,1,240
4,4,4,4,4,0,4,4,4,0,4,4,4,4,1,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,4,1,241
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,1,242
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,243
0,1,3,0,3,3,3,3,0,0,3,0,0,3,3,3,0,3,0,3,3,3,0,0,3,3,0,3,0,0,0,0,3,3,0,3,1,244
0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,245
0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,246
6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,6,6,0,0,2,6,0,6,0,0,0,0,1,247
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,248
0,0,6,6,0,0,0,6,6,6,6,0,6,2,6,0,0,6,6,6,6,0,0,6,0,6,6,0,0,6,6,6,0,0,0,6,1,249
0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,250
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,251
0,5,0,0,0,5,1,5,5,5,0,5,5,0,0,5,5,0,5,5,5,0,0,5,0,0,0,0,0,5,0,5,5,5,5,5,1,252
0,0,3,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,3,0,0,0,3,0,1,253
3,0,3,0,0,0,0,1,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,1,254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,256
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,257
4,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,258
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259
0,4,4,0,4,0,2,4,0,0,0,4,0,4,0,4,4,0,4,4,0,0,4,4,4,4,0,4,4,4,4,0,0,0,4,0,1,260
0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,4,1,4,0,0,4,4,0,0,0,0,0,4,0,0,0,0,4,0,0,1,261
6,6,0,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,1,262
4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,0,4,4,4,0,4,1,4,4,4,4,4,4,4,4,1,263
0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,264
2,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,0,0,1,265
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,266
5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,2,5,5,5,0,5,5,5,5,5,5,5,1,267
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,268
4,4,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,4,4,2,4,4,4,4,4,0,4,4,4,4,4,4,4,4,1,269
4,4,0,4,0,4,4,4,0,0,4,0,4,4,0,0,0,4,0,0,4,4,0,4,4,1,4,0,4,0,0,4,4,0,0,4,1,270
0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,271
0,0,4,4,4,4,0,0,4,2,0,0,4,4,0,4,0,4,0,4,4,0,0,4,4,4,0,0,0,4,4,4,4,4,0,0,1,272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,273
0,0,0,0,5,5,5,0,5,5,5,5,0,0,5,0,5,5,5,5,5,5,5,0,0,0,0,5,2,5,0,0,0,5,0,5,1,274
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275
6,0,6,0,0,6,0,6,6,0,0,6,0,6,6,0,6,6,6,6,0,0,6,0,6,6,0,6,2,0,0,0,6,6,0,6,1,276
0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,2,0,3,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,1,277
0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1,278
0,0,0,0,0,4,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,4,1,0,0,4,0,0,0,4,0,0,1,279
0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,1,280
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,5,0,0,1,281
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,282
6,6,6,6,0,6,0,2,0,6,0,6,0,0,6,0,6,6,0,0,6,6,6,0,0,6,0,6,6,0,6,6,0,0,6,0,1,283
3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,1,3,0,3,3,1,284
0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,285
0,0,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,1,0,0,6,0,6,0,6,1,286
0,0,0,0,0,0,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,287
5,5,5,5,0,5,0,0,1,5,0,5,5,0,0,0,5,5,5,5,5,0,5,0,0,0,0,5,5,0,5,0,0,5,5,0,1,288
5,0,5,5,5,0,0,0,5,0,0,5,5,5,0,0,0,5,0,5,0,0,5,5,0,5,5,5,5,5,0,5,1,5,0,0,1,289
4,4,2,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,4,4,4,1,290
0,5,5,0,0,0,0,5,0,1,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,1,291
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292
0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,293
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,294
5,5,0,0,0,5,5,0,5,0,0,0,5,5,5,5,0,2,0,5,0,5,0,5,5,0,0,5,5,5,0,5,5,0,5,0,1,295
0,0,4,0,0,4,0,4,4,4,0,0,4,4,0,4,0,0,4,4,0,4,0,0,4,4,0,1,4,4,4,0,4,0,4,4,1,296
3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,1,3,1,297
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298
3,0,0,3,3,3,0,0,3,0,0,0,3,3,2,3,0,3,3,3,3,0,0,0,3,3,3,3,0,0,0,3,0,3,3,0,1,299
0,0,3,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,3,0,1,300
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,301
0,5,0,5,0,5,0,5,5,0,5,5,0,5,5,0,5,0,0,5,5,0,5,5,5,0,2,0,0,5,5,0,0,5,5,0,1,302
4,4,4,0,0,0,0,4,4,4,1,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,0,4,0,4,0,4,4,0,4,4,1,303
3,3,3,3,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,1,304
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,1,305
3,0,3,3,0,0,0,0,3,0,0,3,3,3,2,3,3,0,0,3,3,3,3,3,3,0,0,0,3,0,3,0,3,0,3,0,1,306
4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,0,4,4,1,307
0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,308
4,4,0,0,4,4,0,0,0,0,0,4,4,4,4,4,0,4,0,0,4,4,4,0,4,0,4,4,0,4,0,2,4,4,0,0,1,309
0,0,0,0,0,0,0,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,1,310
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,311
0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,312
6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,2,6,6,6,6,6,6,6,1,313
4,0,0,0,4,0,4,0,0,0,0,1,4,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,1,314
0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,2,0,3,0,0,0,0,0,1,315
0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316
4,0,4,4,4,1,4,4,4,4,0,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,317
6,0,6,0,0,6,6,0,6,6,0,6,6,6,6,0,0,6,0,6,0,0,6,0,6,0,6,6,6,6,0,0,1,6,0,0,1,318
6,0,6,0,6,0,6,2,6,0,6,6,6,6,6,0,6,0,0,6,6,6,0,6,0,0,0,0,0,6,0,6,6,0,6,0,1,319
4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,2,4,4,4,4,4,4,4,4,4,4,0,1,320
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,321
4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,0,4,4,4,4,4,4,4,4,1,322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,323
0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,1,324
0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,326
0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,1,327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,328
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,3,3,0,3,3,3,3,0,3,1,329
5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,0,5,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,1,330
0,3,3,0,3,3,0,3,3,3,0,2,3,0,3,0,3,3,3,3,0,3,0,0,0,0,3,0,3,3,3,3,0,0,0,0,1,331
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,332
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,3,3,1,333
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,334
4,4,0,0,0,0,0,4,4,0,0,4,0,0,4,4,4,0,0,4,0,2,4,0,0,4,4,4,4,4,4,0,4,4,0,4,1,335
0,5,5,5,0,0,1,0,5,5,5,0,0,0,5,0,0,5,0,0,0,5,5,0,5,5,0,5,5,0,5,5,0,5,5,5,1,336
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,337
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,1,338
0,0,0,1,0,5,5,0,0,0,0,5,0,0,0,0,0,5,5,0,0,5,0,0,5,0,0,0,5,0,5,0,0,0,0,0,1,339
6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,0,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,0,6,6,6,1,340
0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341
5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,1,342
3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,343
0,0,0,3,3,0,3,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,1,344
0,3,3,0,3,0,2,3,0,3,0,3,0,3,0,3,3,0,0,3,3,3,3,0,3,0,0,3,0,0,3,0,3,0,3,3,1,345
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,346
0,5,0,5,5,5,0,5,5,5,0,0,0,5,0,0,5,5,5,0,0,0,5,5,5,1,5,5,5,5,5,0,0,0,0,0,1,347
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,348
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,349
0,3,0,3,1,3,3,3,0,3,3,0,3,3,0,0,0,3,0,3,3,0,3,0,3,0,0,3,0,3,0,0,0,3,3,3,1,350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,351
0,3,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,1,352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,353
0,5,5,5,0,0,0,5,5,0,5,0,0,5,5,0,5,5,5,5,0,0,5,0,0,5,5,5,5,0,5,0,1,5,0,0,1,354
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,355
0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,1,356
5,5,5,5,0,2,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,1,357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,359
4,4,4,4,4,0,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,0,4,4,4,1,360
4,4,4,0,4,4,0,0,0,0,4,0,2,0,4,4,0,4,0,4,0,0,4,4,4,0,0,4,0,0,4,4,4,4,4,0,1,361
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362
