Subject,Trial,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
1,181,2,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2
1,182,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,0,0,2,0,0,2,0,0,0,0,0,2
1,183,3,3,0,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3
1,184,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
1,185,0,2,2,0,0,0,2,0,2,2,0,0,2,2,0,1,2,0,0,2,2,2,2,0,0,2,0,2,2,0,2,0,2,2,0,2
1,186,0,0,2,0,0,0,0,2,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0
1,187,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
1,188,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0,1,0,2
1,189,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1,190,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,1,0,3,0,0
1,191,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,1,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0
1,192,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,1
1,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,194,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,195,0,0,0,0,2,2,2,2,2,0,0,2,0,2,2,2,2,2,0,0,0,0,2,2,2,0,2,1,2,2,2,0,0,0,0,2
1,196,0,0,2,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0
1,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,198,0,0,0,0,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0
1,199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
1,201,1,0,2,0,2,2,2,0,2,0,2,0,2,0,2,2,0,2,2,0,0,0,2,0,2,2,0,2,2,2,2,0,0,0,0,2
1,202,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,0
1,203,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
1,204,0,1,0,0,2,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2
1,205,2,2,2,2,0,0,0,0,2,0,0,0,2,0,0,2,2,2,0,1,0,2,0,2,2,2,0,2,0,2,2,0,0,2,2,2
1,206,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,1,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3
1,207,2,2,2,0,0,0,2,1,2,0,0,2,2,0,0,2,2,0,2,2,0,2,0,0,0,2,2,2,0,2,2,0,0,2,2,0
1,208,2,2,0,2,0,0,2,1,0,2,2,2,0,0,0,2,2,2,2,0,2,2,0,2,0,0,0,2,2,2,0,0,2,0,0,2
1,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1,210,0,0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,2,0,0,2,2,0,0,2,0,0,0,0
1,211,0,2,0,2,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
1,212,2,0,0,2,2,2,2,2,0,1,0,2,2,2,2,0,2,0,2,0,0,0,2,2,0,2,0,0,0,2,0,2,0,2,0,2
1,213,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0
1,214,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0
1,215,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,216,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
1,217,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,218,3,0,0,0,0,3,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,3,0
1,219,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0
1,220,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
1,221,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,1,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,2
1,222,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,224,2,0,2,2,0,0,2,2,0,0,2,2,2,0,0,0,2,2,2,0,0,2,1,2,0,0,2,0,0,2,2,0,2,2,2,0
1,225,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0
1,226,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
1,227,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
1,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,231,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,232,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3
1,233,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,2,0,2,2,0,2,0,0,0,0
1,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,235,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,2,0,2,2,2,0
1,236,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,1,0,3,3
1,237,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,2,2,0,2,0,0,0,0,2,2,0,0,0,0
1,238,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
1,239,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,240,3,3,0,1,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0
1,241,2,2,2,2,2,0,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2
1,242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
1,243,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,244,0,1,2,0,2,2,2,2,0,0,2,0,0,2,2,2,0,2,0,2,2,2,0,0,2,2,0,2,0,0,0,0,2,2,0,2
1,245,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,247,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,3,0,0,1,3,0,3,0,0,0,0
1,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1,249,0,0,3,3,0,0,0,3,3,3,3,0,3,1,3,0,0,3,3,3,3,0,0,3,0,3,3,0,0,3,3,3,0,0,0,3
1,250,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,252,0,3,0,0,0,3,1,3,3,3,0,3,3,0,0,3,3,0,3,3,3,0,0,3,0,0,0,0,0,3,0,3,3,3,3,3
1,253,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0
1,254,2,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0
1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
1,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,258,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
1,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,260,0,2,2,0,2,0,1,2,0,0,0,2,0,2,0,2,2,0,2,2,0,0,2,2,2,2,0,2,2,2,2,0,0,0,2,0
1,261,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,1,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0
1,262,3,3,0,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0
1,263,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,1,2,2,2,2,2,2,2,2
1,264,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1,265,1,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,2,0,2,0,0,0
1,266,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1,267,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,1,3,3,3,0,3,3,3,3,3,3,3
1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,269,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2
1,270,2,2,0,2,0,2,2,2,0,0,2,0,2,2,0,0,0,2,0,0,2,2,0,2,2,1,2,0,2,0,0,2,2,0,0,2
1,271,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,272,0,0,2,2,2,2,0,0,2,1,0,0,2,2,0,2,0,2,0,2,2,0,0,2,2,2,0,0,0,2,2,2,2,2,0,0
1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,274,0,0,0,0,3,3,3,0,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,0,0,0,0,3,1,3,0,0,0,3,0,3
1,275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,276,3,0,3,0,0,3,0,3,3,0,0,3,0,3,3,0,3,3,3,3,0,0,3,0,3,3,0,3,1,0,0,0,3,3,0,3
1,277,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0
1,278,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
1,279,0,0,0,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,2,0,0
1,280,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
1,281,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0
1,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,283,3,3,3,3,0,3,0,1,0,3,0,3,0,0,3,0,3,3,0,0,3,3,3,0,0,3,0,3,3,0,3,3,0,0,3,0
1,284,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,2,0,2,2
1,285,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
1,286,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,1,0,0,3,0,3,0,3
1,287,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1,288,3,3,3,3,0,3,0,0,1,3,0,3,3,0,0,0,3,3,3,3,3,0,3,0,0,0,0,3,3,0,3,0,0,3,3,0
1,289,3,0,3,3,3,0,0,0,3,0,0,3,3,3,0,0,0,3,0,3,0,0,3,3,0,3,3,3,3,3,0,3,1,3,0,0
1,290,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2
1,291,0,3,3,0,0,0,0,3,0,1,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
1,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,293,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1,295,3,3,0,0,0,3,3,0,3,0,0,0,3,3,3,3,0,1,0,3,0,3,0,3,3,0,0,3,3,3,0,3,3,0,3,0
1,296,0,0,2,0,0,2,0,2,2,2,0,0,2,2,0,2,0,0,2,2,0,2,0,0,2,2,0,1,2,2,2,0,2,0,2,2
1,297,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,1,2
1,298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,299,2,0,0,2,2,2,0,0,2,0,0,0,2,2,1,2,0,2,2,2,2,0,0,0,2,2,2,2,0,0,0,2,0,2,2,0
1,300,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,2,0
1,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,302,0,3,0,3,0,3,0,3,3,0,3,3,0,3,3,0,3,0,0,3,3,0,3,3,3,0,1,0,0,3,3,0,0,3,3,0
1,303,2,2,2,0,0,0,0,2,2,2,1,2,2,0,0,2,0,0,2,0,2,2,0,0,2,0,0,2,0,2,0,2,2,0,2,2
1,304,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2
1,305,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0
1,306,2,0,2,2,0,0,0,0,2,0,0,2,2,2,1,2,2,0,0,2,2,2,2,2,2,0,0,0,2,0,2,0,2,0,2,0
1,307,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,0,2,2
1,308,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
1,309,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,0,2,0,0,2,2,2,0,2,0,2,2,0,2,0,1,2,2,0,0
1,310,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
1,311,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,312,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,313,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,1,3,3,3,3,3,3,3
1,314,2,0,0,0,2,0,2,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0
1,315,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,2,1,0,2,0,0,0,0,0
1,316,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,317,2,0,2,2,2,1,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,318,3,0,3,0,0,3,3,0,3,3,0,3,3,3,3,0,0,3,0,3,0,0,3,0,3,0,3,3,3,3,0,0,1,3,0,0
1,319,3,0,3,0,3,0,3,1,3,0,3,3,3,3,3,0,3,0,0,3,3,3,0,3,0,0,0,0,0,3,0,3,3,0,3,0
1,320,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2,0
1,321,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
1,322,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2
1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
1,324,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
1,325,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
1,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,327,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0
1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,329,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,0,2
1,330,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,0,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3
1,331,0,2,2,0,2,2,0,2,2,2,0,1,2,0,2,0,2,2,2,2,0,2,0,0,0,0,2,0,2,2,2,2,0,0,0,0
1,332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2
1,334,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
1,335,2,2,0,0,0,0,0,2,2,0,0,2,0,0,2,2,2,0,0,2,0,1,2,0,0,2,2,2,2,2,2,0,2,2,0,2
1,336,0,3,3,3,0,0,1,0,3,3,3,0,0,0,3,0,0,3,0,0,0,3,3,0,3,3,0,3,3,0,3,3,0,3,3,3
1,337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,338,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0
1,339,0,0,0,1,0,3,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0
1,340,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3
1,341,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,342,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,1,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,3,3,3,3
1,343,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
1,344,0,0,0,2,2,0,2,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0
1,345,0,2,2,0,2,0,1,2,0,2,0,2,0,2,0,2,2,0,0,2,2,2,2,0,2,0,0,2,0,0,2,0,2,0,2,2
1,346,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
1,347,0,3,0,3,3,3,0,3,3,3,0,0,0,3,0,0,3,3,3,0,0,0,3,3,3,1,3,3,3,3,3,0,0,0,0,0
1,348,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,350,0,2,0,2,1,2,2,2,0,2,2,0,2,2,0,0,0,2,0,2,2,0,2,0,2,0,0,2,0,2,0,0,0,2,2,2
1,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,352,0,2,0,0,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0
1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,354,0,3,3,3,0,0,0,3,3,0,3,0,0,3,3,0,3,3,3,3,0,0,3,0,0,3,3,3,3,0,3,0,1,3,0,0
1,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,356,0,0,0,0,0,0,2,2,0,2,0,0,0,2,2,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
1,357,3,3,3,3,0,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3
1,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
1,360,2,2,2,2,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,2
1,361,2,2,2,0,2,2,0,0,0,0,2,0,1,0,2,2,0,2,0,2,0,0,2,2,2,0,0,2,0,0,2,2,2,2,2,0
1,362,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
